 #---------------------------------------------------------------------------
 #   gamma p --> pi0 p                     Apr2013
 #
 #        Q - polar angle of pi0 meson in CMS
 #        err2 = sqrt(stat**2 + (0.02*ds/dOmega)**2)
 #---------------------------------------------------------------------------
 # Eg[MeV]  Eg_min   Eg_max   W[GeV]  cos(Q)    Q    ds/dOmega  stat.  err2
 #                                            [deg]   [µb/sr]   err.
 #--------------------------------------------------------------------------
   793.86   791.72   796.00  1.53950   0.033   88.09  3.6167  0.0292  0.0780
   793.86   791.72   796.00  1.53950   0.100   84.26  3.5949  0.0293  0.0776
   793.86   791.72   796.00  1.53950   0.167   80.41  3.5503  0.0292  0.0768
   793.86   791.72   796.00  1.53950   0.233   76.51  3.3828  0.0285  0.0734
   793.86   791.72   796.00  1.53950   0.300   72.54  3.2979  0.0282  0.0717
   793.86   791.72   796.00  1.53950   0.367   68.49  3.1483  0.0276  0.0687
   793.86   791.72   796.00  1.53950   0.433   64.32  2.9189  0.0265  0.0641
   793.86   791.72   796.00  1.53950   0.500   60.00  2.7366  0.0257  0.0605
   793.86   791.72   796.00  1.53950   0.567   55.48  2.5511  0.0253  0.0570
   793.86   791.72   796.00  1.53950   0.633   50.70  2.3554  0.0255  0.0536
   793.86   791.72   796.00  1.53950   0.700   45.57  2.1513  0.0266  0.0506
   793.86   791.72   796.00  1.53950   0.767   39.94  1.8226  0.0270  0.0454
   793.86   791.72   796.00  1.53950   0.833   33.56  1.4350  0.0268  0.0393
   793.86   791.72   796.00  1.53950   0.900   25.84  1.1486  0.0300  0.0378
   793.86   791.72   796.00  1.53950   0.967   14.84  0.8302  0.0566  0.0590
   798.09   795.97   800.22  1.54208  -0.967  165.16  2.0012  0.0361  0.0539
   798.09   795.97   800.22  1.54208  -0.900  154.16  2.2331  0.0285  0.0530
   798.09   795.97   800.22  1.54208  -0.833  146.44  2.4058  0.0280  0.0557
   798.09   795.97   800.22  1.54208  -0.767  140.06  2.4926  0.0275  0.0569
   798.09   795.97   800.22  1.54208  -0.700  134.43  2.6058  0.0277  0.0590
   798.09   795.97   800.22  1.54208  -0.633  129.30  2.7371  0.0278  0.0614
   798.09   795.97   800.22  1.54208  -0.567  124.52  2.9019  0.0284  0.0646
   798.09   795.97   800.22  1.54208  -0.500  120.00  3.0344  0.0287  0.0671
   798.09   795.97   800.22  1.54208  -0.433  115.68  3.1087  0.0287  0.0685
   798.09   795.97   800.22  1.54208  -0.367  111.51  3.2348  0.0291  0.0709
   798.09   795.97   800.22  1.54208  -0.300  107.46  3.3815  0.0295  0.0738
   798.09   795.97   800.22  1.54208  -0.233  103.49  3.4172  0.0295  0.0744
   798.09   795.97   800.22  1.54208  -0.167   99.59  3.5078  0.0298  0.0762
   798.09   795.97   800.22  1.54208  -0.100   95.74  3.5500  0.0299  0.0770
   798.09   795.97   800.22  1.54208  -0.033   91.91  3.5467  0.0300  0.0770
   798.09   795.97   800.22  1.54208   0.033   88.09  3.5636  0.0301  0.0774
   798.09   795.97   800.22  1.54208   0.100   84.26  3.4987  0.0299  0.0761
   798.09   795.97   800.22  1.54208   0.167   80.41  3.4481  0.0298  0.0751
   798.09   795.97   800.22  1.54208   0.233   76.51  3.3085  0.0294  0.0724
   798.09   795.97   800.22  1.54208   0.300   72.54  3.1505  0.0287  0.0692
   798.09   795.97   800.22  1.54208   0.367   68.49  3.0350  0.0281  0.0669
   798.09   795.97   800.22  1.54208   0.433   64.32  2.8125  0.0270  0.0624
   798.09   795.97   800.22  1.54208   0.500   60.00  2.6315  0.0262  0.0588
   798.09   795.97   800.22  1.54208   0.567   55.48  2.4169  0.0256  0.0547
   798.09   795.97   800.22  1.54208   0.633   50.70  2.2690  0.0261  0.0524
   798.09   795.97   800.22  1.54208   0.700   45.57  2.0687  0.0271  0.0495
   798.09   795.97   800.22  1.54208   0.767   39.94  1.7615  0.0279  0.0449
   798.09   795.97   800.22  1.54208   0.833   33.56  1.4120  0.0278  0.0396
   798.09   795.97   800.22  1.54208   0.900   25.84  1.0735  0.0310  0.0377
   798.09   795.97   800.22  1.54208   0.967   14.84  0.6405  0.0563  0.0577
   802.34   800.22   804.46  1.54466  -0.967  165.16  2.0050  0.0363  0.0541
   802.34   800.22   804.46  1.54466  -0.900  154.16  2.2929  0.0288  0.0542
   802.34   800.22   804.46  1.54466  -0.833  146.44  2.4328  0.0280  0.0561
   802.34   800.22   804.46  1.54466  -0.767  140.06  2.5804  0.0278  0.0586
   802.34   800.22   804.46  1.54466  -0.700  134.43  2.6414  0.0277  0.0596
   802.34   800.22   804.46  1.54466  -0.633  129.30  2.7015  0.0277  0.0607
   802.34   800.22   804.46  1.54466  -0.567  124.52  2.8844  0.0283  0.0643
   802.34   800.22   804.46  1.54466  -0.500  120.00  2.9798  0.0284  0.0660
   802.34   800.22   804.46  1.54466  -0.433  115.68  3.0888  0.0286  0.0681
   802.34   800.22   804.46  1.54466  -0.367  111.51  3.1681  0.0287  0.0696
   802.34   800.22   804.46  1.54466  -0.300  107.46  3.2875  0.0292  0.0719
   802.34   800.22   804.46  1.54466  -0.233  103.49  3.3231  0.0291  0.0726
   802.34   800.22   804.46  1.54466  -0.167   99.59  3.4490  0.0296  0.0751
   802.34   800.22   804.46  1.54466  -0.100   95.74  3.5137  0.0298  0.0763
   802.34   800.22   804.46  1.54466  -0.033   91.91  3.5298  0.0299  0.0767
   802.34   800.22   804.46  1.54466   0.033   88.09  3.4610  0.0296  0.0753
   802.34   800.22   804.46  1.54466   0.100   84.26  3.4357  0.0297  0.0749
   802.34   800.22   804.46  1.54466   0.167   80.41  3.3785  0.0294  0.0737
   802.34   800.22   804.46  1.54466   0.233   76.51  3.2637  0.0291  0.0715
   802.34   800.22   804.46  1.54466   0.300   72.54  3.1224  0.0285  0.0686
   802.34   800.22   804.46  1.54466   0.367   68.49  2.9188  0.0277  0.0646
   802.34   800.22   804.46  1.54466   0.433   64.32  2.8654  0.0271  0.0634
   802.34   800.22   804.46  1.54466   0.500   60.00  2.5615  0.0259  0.0574
   802.34   800.22   804.46  1.54466   0.567   55.48  2.3606  0.0254  0.0536
   802.34   800.22   804.46  1.54466   0.633   50.70  2.2067  0.0258  0.0511
   802.34   800.22   804.46  1.54466   0.700   45.57  2.0206  0.0269  0.0485
   802.34   800.22   804.46  1.54466   0.767   39.94  1.6814  0.0271  0.0432
   802.34   800.22   804.46  1.54466   0.833   33.56  1.3789  0.0274  0.0389
   802.34   800.22   804.46  1.54466   0.900   25.84  1.1201  0.0310  0.0382
   802.34   800.22   804.46  1.54466   0.967   14.84  0.7404  0.0562  0.0581
   806.58   804.46   808.70  1.54724  -0.967  165.16  2.0547  0.0399  0.0573
   806.58   804.46   808.70  1.54724  -0.900  154.16  2.2962  0.0317  0.0558
   806.58   804.46   808.70  1.54724  -0.833  146.44  2.4443  0.0309  0.0578
   806.58   804.46   808.70  1.54724  -0.767  140.06  2.5327  0.0304  0.0591
   806.58   804.46   808.70  1.54724  -0.700  134.43  2.6279  0.0305  0.0608
   806.58   804.46   808.70  1.54724  -0.633  129.30  2.6978  0.0304  0.0619
   806.58   804.46   808.70  1.54724  -0.567  124.52  2.8648  0.0309  0.0651
   806.58   804.46   808.70  1.54724  -0.500  120.00  2.9211  0.0310  0.0661
   806.58   804.46   808.70  1.54724  -0.433  115.68  3.0028  0.0310  0.0676
   806.58   804.46   808.70  1.54724  -0.367  111.51  3.0723  0.0312  0.0689
   806.58   804.46   808.70  1.54724  -0.300  107.46  3.1667  0.0316  0.0708
   806.58   804.46   808.70  1.54724  -0.233  103.49  3.2640  0.0318  0.0726
   806.58   804.46   808.70  1.54724  -0.167   99.59  3.3394  0.0321  0.0741
   806.58   804.46   808.70  1.54724  -0.100   95.74  3.3899  0.0321  0.0750
   806.58   804.46   808.70  1.54724  -0.033   91.91  3.4559  0.0325  0.0764
   806.58   804.46   808.70  1.54724   0.033   88.09  3.3122  0.0319  0.0735
   806.58   804.46   808.70  1.54724   0.100   84.26  3.3095  0.0320  0.0735
   806.58   804.46   808.70  1.54724   0.167   80.41  3.2861  0.0319  0.0731
   806.58   804.46   808.70  1.54724   0.233   76.51  3.1640  0.0316  0.0707
   806.58   804.46   808.70  1.54724   0.300   72.54  2.9541  0.0305  0.0665
   806.58   804.46   808.70  1.54724   0.367   68.49  2.8585  0.0300  0.0646
   806.58   804.46   808.70  1.54724   0.433   64.32  2.7092  0.0291  0.0615
   806.58   804.46   808.70  1.54724   0.500   60.00  2.5053  0.0282  0.0575
   806.58   804.46   808.70  1.54724   0.567   55.48  2.3094  0.0276  0.0538
   806.58   804.46   808.70  1.54724   0.633   50.70  2.0957  0.0278  0.0503
   806.58   804.46   808.70  1.54724   0.700   45.57  1.8841  0.0287  0.0474
   806.58   804.46   808.70  1.54724   0.767   39.94  1.6473  0.0296  0.0443
   806.58   804.46   808.70  1.54724   0.833   33.56  1.3761  0.0301  0.0408
   806.58   804.46   808.70  1.54724   0.900   25.84  1.0861  0.0337  0.0401
   806.58   804.46   808.70  1.54724   0.967   14.84  0.8853  0.0666  0.0689
   810.82   808.70   812.93  1.54980  -0.967  165.16  2.0764  0.0409  0.0583
   810.82   808.70   812.93  1.54980  -0.900  154.16  2.2473  0.0320  0.0552
   810.82   808.70   812.93  1.54980  -0.833  146.44  2.4321  0.0314  0.0579
   810.82   808.70   812.93  1.54980  -0.767  140.06  2.5840  0.0313  0.0604
   810.82   808.70   812.93  1.54980  -0.700  134.43  2.6088  0.0309  0.0606
   810.82   808.70   812.93  1.54980  -0.633  129.30  2.7150  0.0310  0.0625
   810.82   808.70   812.93  1.54980  -0.567  124.52  2.8240  0.0312  0.0645
   810.82   808.70   812.93  1.54980  -0.500  120.00  2.9452  0.0316  0.0668
   810.82   808.70   812.93  1.54980  -0.433  115.68  2.9088  0.0312  0.0660
   810.82   808.70   812.93  1.54980  -0.367  111.51  3.0846  0.0318  0.0694
   810.82   808.70   812.93  1.54980  -0.300  107.46  3.1477  0.0320  0.0706
   810.82   808.70   812.93  1.54980  -0.233  103.49  3.2141  0.0321  0.0719
   810.82   808.70   812.93  1.54980  -0.167   99.59  3.2501  0.0321  0.0725
   810.82   808.70   812.93  1.54980  -0.100   95.74  3.2775  0.0322  0.0730
   810.82   808.70   812.93  1.54980  -0.033   91.91  3.3191  0.0325  0.0739
   810.82   808.70   812.93  1.54980   0.033   88.09  3.2819  0.0323  0.0732
   810.82   808.70   812.93  1.54980   0.100   84.26  3.2446  0.0322  0.0724
   810.82   808.70   812.93  1.54980   0.167   80.41  3.1253  0.0319  0.0702
   810.82   808.70   812.93  1.54980   0.233   76.51  3.0441  0.0316  0.0686
   810.82   808.70   812.93  1.54980   0.300   72.54  2.9167  0.0309  0.0660
   810.82   808.70   812.93  1.54980   0.367   68.49  2.7653  0.0301  0.0630
   810.82   808.70   812.93  1.54980   0.433   64.32  2.5635  0.0289  0.0589
   810.82   808.70   812.93  1.54980   0.500   60.00  2.4071  0.0282  0.0558
   810.82   808.70   812.93  1.54980   0.567   55.48  2.1906  0.0275  0.0517
   810.82   808.70   812.93  1.54980   0.633   50.70  2.0391  0.0278  0.0494
   810.82   808.70   812.93  1.54980   0.700   45.57  1.8490  0.0290  0.0470
   810.82   808.70   812.93  1.54980   0.767   39.94  1.5238  0.0293  0.0423
   810.82   808.70   812.93  1.54980   0.833   33.56  1.2916  0.0297  0.0394
   810.82   808.70   812.93  1.54980   0.900   25.84  0.9862  0.0336  0.0390
   810.82   808.70   812.93  1.54980   0.967   14.84  0.7524  0.0649  0.0666
   815.05   812.93   817.16  1.55236  -0.967  165.16  2.0386  0.0370  0.0551
   815.05   812.93   817.16  1.55236  -0.900  154.16  2.3006  0.0293  0.0545
   815.05   812.93   817.16  1.55236  -0.833  146.44  2.4174  0.0283  0.0560
   815.05   812.93   817.16  1.55236  -0.767  140.06  2.5593  0.0281  0.0584
   815.05   812.93   817.16  1.55236  -0.700  134.43  2.5927  0.0279  0.0589
   815.05   812.93   817.16  1.55236  -0.633  129.30  2.7310  0.0281  0.0614
   815.05   812.93   817.16  1.55236  -0.567  124.52  2.7443  0.0280  0.0616
   815.05   812.93   817.16  1.55236  -0.500  120.00  2.8610  0.0283  0.0638
   815.05   812.93   817.16  1.55236  -0.433  115.68  2.9491  0.0284  0.0655
   815.05   812.93   817.16  1.55236  -0.367  111.51  3.0091  0.0285  0.0666
   815.05   812.93   817.16  1.55236  -0.300  107.46  3.0744  0.0287  0.0679
   815.05   812.93   817.16  1.55236  -0.233  103.49  3.1321  0.0287  0.0689
   815.05   812.93   817.16  1.55236  -0.167   99.59  3.1875  0.0289  0.0700
   815.05   812.93   817.16  1.55236  -0.100   95.74  3.2510  0.0291  0.0712
   815.05   812.93   817.16  1.55236  -0.033   91.91  3.2514  0.0292  0.0713
   815.05   812.93   817.16  1.55236   0.033   88.09  3.2102  0.0291  0.0705
   815.05   812.93   817.16  1.55236   0.100   84.26  3.0935  0.0286  0.0682
   815.05   812.93   817.16  1.55236   0.167   80.41  3.0169  0.0283  0.0666
   815.05   812.93   817.16  1.55236   0.233   76.51  2.9354  0.0280  0.0650
   815.05   812.93   817.16  1.55236   0.300   72.54  2.8139  0.0275  0.0626
   815.05   812.93   817.16  1.55236   0.367   68.49  2.6812  0.0269  0.0600
   815.05   812.93   817.16  1.55236   0.433   64.32  2.4491  0.0257  0.0553
   815.05   812.93   817.16  1.55236   0.500   60.00  2.3389  0.0251  0.0531
   815.05   812.93   817.16  1.55236   0.567   55.48  2.0987  0.0245  0.0486
   815.05   812.93   817.16  1.55236   0.633   50.70  1.9707  0.0248  0.0466
   815.05   812.93   817.16  1.55236   0.700   45.57  1.7598  0.0257  0.0436
   815.05   812.93   817.16  1.55236   0.767   39.94  1.5487  0.0265  0.0408
   815.05   812.93   817.16  1.55236   0.833   33.56  1.2512  0.0266  0.0365
   815.05   812.93   817.16  1.55236   0.900   25.84  0.9741  0.0300  0.0358
   815.05   812.93   817.16  1.55236   0.967   14.84  0.6989  0.0573  0.0590
   819.27   817.16   821.39  1.55491  -0.967  165.16  2.0248  0.0358  0.0541
   819.27   817.16   821.39  1.55491  -0.900  154.16  2.3552  0.0289  0.0553
   819.27   817.16   821.39  1.55491  -0.833  146.44  2.4751  0.0279  0.0568
   819.27   817.16   821.39  1.55491  -0.767  140.06  2.5490  0.0275  0.0579
   819.27   817.16   821.39  1.55491  -0.700  134.43  2.5658  0.0271  0.0580
   819.27   817.16   821.39  1.55491  -0.633  129.30  2.6518  0.0271  0.0596
   819.27   817.16   821.39  1.55491  -0.567  124.52  2.7171  0.0272  0.0608
   819.27   817.16   821.39  1.55491  -0.500  120.00  2.8328  0.0275  0.0630
   819.27   817.16   821.39  1.55491  -0.433  115.68  2.8871  0.0275  0.0640
   819.27   817.16   821.39  1.55491  -0.367  111.51  2.9069  0.0274  0.0643
   819.27   817.16   821.39  1.55491  -0.300  107.46  3.0012  0.0277  0.0661
   819.27   817.16   821.39  1.55491  -0.233  103.49  3.0190  0.0275  0.0663
   819.27   817.16   821.39  1.55491  -0.167   99.59  3.0810  0.0279  0.0676
   819.27   817.16   821.39  1.55491  -0.100   95.74  3.0997  0.0279  0.0680
   819.27   817.16   821.39  1.55491  -0.033   91.91  3.1333  0.0281  0.0687
   819.27   817.16   821.39  1.55491   0.033   88.09  3.1021  0.0280  0.0681
   819.27   817.16   821.39  1.55491   0.100   84.26  2.9669  0.0274  0.0654
   819.27   817.16   821.39  1.55491   0.167   80.41  2.9754  0.0275  0.0656
   819.27   817.16   821.39  1.55491   0.233   76.51  2.8675  0.0272  0.0635
   819.27   817.16   821.39  1.55491   0.300   72.54  2.6820  0.0263  0.0597
   819.27   817.16   821.39  1.55491   0.367   68.49  2.5557  0.0257  0.0572
   819.27   817.16   821.39  1.55491   0.433   64.32  2.3586  0.0246  0.0532
   819.27   817.16   821.39  1.55491   0.500   60.00  2.2323  0.0241  0.0507
   819.27   817.16   821.39  1.55491   0.567   55.48  2.0435  0.0236  0.0472
   819.27   817.16   821.39  1.55491   0.633   50.70  1.8873  0.0238  0.0446
   819.27   817.16   821.39  1.55491   0.700   45.57  1.7267  0.0249  0.0426
   819.27   817.16   821.39  1.55491   0.767   39.94  1.4922  0.0257  0.0394
   819.27   817.16   821.39  1.55491   0.833   33.56  1.1474  0.0253  0.0342
   819.27   817.16   821.39  1.55491   0.900   25.84  0.9409  0.0291  0.0347
   819.27   817.16   821.39  1.55491   0.967   14.84  0.6675  0.0556  0.0572
   823.50   821.39   825.60  1.55746  -0.967  165.16  2.1185  0.0376  0.0566
   823.50   821.39   825.60  1.55746  -0.900  154.16  2.2864  0.0294  0.0544
   823.50   821.39   825.60  1.55746  -0.833  146.44  2.4584  0.0286  0.0569
   823.50   821.39   825.60  1.55746  -0.767  140.06  2.5896  0.0284  0.0591
   823.50   821.39   825.60  1.55746  -0.700  134.43  2.5593  0.0278  0.0582
   823.50   821.39   825.60  1.55746  -0.633  129.30  2.6352  0.0278  0.0596
   823.50   821.39   825.60  1.55746  -0.567  124.52  2.7426  0.0281  0.0616
   823.50   821.39   825.60  1.55746  -0.500  120.00  2.8047  0.0281  0.0627
   823.50   821.39   825.60  1.55746  -0.433  115.68  2.7988  0.0279  0.0625
   823.50   821.39   825.60  1.55746  -0.367  111.51  2.8696  0.0280  0.0639
   823.50   821.39   825.60  1.55746  -0.300  107.46  2.8605  0.0279  0.0637
   823.50   821.39   825.60  1.55746  -0.233  103.49  2.9624  0.0281  0.0656
   823.50   821.39   825.60  1.55746  -0.167   99.59  3.0447  0.0284  0.0672
   823.50   821.39   825.60  1.55746  -0.100   95.74  3.0890  0.0286  0.0681
   823.50   821.39   825.60  1.55746  -0.033   91.91  3.0487  0.0285  0.0673
   823.50   821.39   825.60  1.55746   0.033   88.09  3.0563  0.0285  0.0674
   823.50   821.39   825.60  1.55746   0.100   84.26  2.9214  0.0280  0.0648
   823.50   821.39   825.60  1.55746   0.167   80.41  2.8687  0.0278  0.0638
   823.50   821.39   825.60  1.55746   0.233   76.51  2.7740  0.0275  0.0619
   823.50   821.39   825.60  1.55746   0.300   72.54  2.6376  0.0268  0.0592
   823.50   821.39   825.60  1.55746   0.367   68.49  2.4474  0.0259  0.0554
   823.50   821.39   825.60  1.55746   0.433   64.32  2.2907  0.0250  0.0522
   823.50   821.39   825.60  1.55746   0.500   60.00  2.1458  0.0243  0.0493
   823.50   821.39   825.60  1.55746   0.567   55.48  1.9822  0.0238  0.0462
   823.50   821.39   825.60  1.55746   0.633   50.70  1.8157  0.0240  0.0435
   823.50   821.39   825.60  1.55746   0.700   45.57  1.7005  0.0255  0.0425
   823.50   821.39   825.60  1.55746   0.767   39.94  1.4690  0.0263  0.0394
   823.50   821.39   825.60  1.55746   0.833   33.56  1.1883  0.0260  0.0352
   823.50   821.39   825.60  1.55746   0.900   25.84  0.9506  0.0304  0.0359
   823.50   821.39   825.60  1.55746   0.967   14.84  0.7852  0.0607  0.0627
   827.71   825.60   829.82  1.56000  -0.967  165.16  2.0907  0.0384  0.0568
   827.71   825.60   829.82  1.56000  -0.900  154.16  2.3286  0.0303  0.0556
   827.71   825.60   829.82  1.56000  -0.833  146.44  2.4564  0.0293  0.0572
   827.71   825.60   829.82  1.56000  -0.767  140.06  2.5839  0.0291  0.0593
   827.71   825.60   829.82  1.56000  -0.700  134.43  2.6196  0.0288  0.0598
   827.71   825.60   829.82  1.56000  -0.633  129.30  2.7039  0.0288  0.0613
   827.71   825.60   829.82  1.56000  -0.567  124.52  2.7390  0.0287  0.0618
   827.71   825.60   829.82  1.56000  -0.500  120.00  2.7557  0.0286  0.0621
   827.71   825.60   829.82  1.56000  -0.433  115.68  2.7921  0.0285  0.0627
   827.71   825.60   829.82  1.56000  -0.367  111.51  2.8667  0.0287  0.0641
   827.71   825.60   829.82  1.56000  -0.300  107.46  2.8519  0.0284  0.0637
   827.71   825.60   829.82  1.56000  -0.233  103.49  2.9032  0.0284  0.0646
   827.71   825.60   829.82  1.56000  -0.167   99.59  2.9587  0.0287  0.0658
   827.71   825.60   829.82  1.56000  -0.100   95.74  3.0386  0.0291  0.0674
   827.71   825.60   829.82  1.56000  -0.033   91.91  2.9952  0.0289  0.0665
   827.71   825.60   829.82  1.56000   0.033   88.09  2.9548  0.0288  0.0657
   827.71   825.60   829.82  1.56000   0.100   84.26  2.8931  0.0284  0.0645
   827.71   825.60   829.82  1.56000   0.167   80.41  2.7973  0.0282  0.0627
   827.71   825.60   829.82  1.56000   0.233   76.51  2.6688  0.0276  0.0601
   827.71   825.60   829.82  1.56000   0.300   72.54  2.5330  0.0269  0.0574
   827.71   825.60   829.82  1.56000   0.367   68.49  2.4089  0.0263  0.0549
   827.71   825.60   829.82  1.56000   0.433   64.32  2.2318  0.0253  0.0513
   827.71   825.60   829.82  1.56000   0.500   60.00  2.0631  0.0243  0.0479
   827.71   825.60   829.82  1.56000   0.567   55.48  1.8543  0.0237  0.0440
   827.71   825.60   829.82  1.56000   0.633   50.70  1.7436  0.0241  0.0424
   827.71   825.60   829.82  1.56000   0.700   45.57  1.6262  0.0256  0.0414
   827.71   825.60   829.82  1.56000   0.767   39.94  1.4342  0.0266  0.0391
   827.71   825.60   829.82  1.56000   0.833   33.56  1.1580  0.0265  0.0352
